16,3718348
16,-11100154
16,2546874
16,-26397429
16,554797
16,3838887
16,1181204
16,4625471
16,3464963
16,678316
16,-37651562
16,-11040352
16,-40642937
16,-3157131
16,765350
16,39333
16,-27084148
16,3280594
16,2354555
16,1851496
16,3885876
16,-44793099
16,11650
16,9047736
16,-17476246
16,-8271693
16,-50989300
17,1967774
17,911390
17,-16018116
17,-4482872
17,8684
17,1704866
17,-26910881
17,6445726
17,140063
17,-30532307
17,2915743
17,177000
17,1089709
17,-49393109
17,2072273
17,616493
17,5940575
17,476775
17,209595
17,5097120
17,199438
17,-9795778
17,1734560
17,66090
17,-4045949
17,187377
17,1517396
17,3740266
17,-13216045
17,1508853
17,1555819
18,4814442
18,-5341741
18,4038614
18,1511602
18,847372
18,1078570
18,1162322
18,6809362
18,-9146573
18,1745472
18,-10045404
18,190597
18,-3985382
18,-36838933
18,6876955
18,55085
18,2020986
18,-32506774
18,213328
18,-2841345
18,4596615
18,-67159683
18,6653051
18,797671
18,-3189728
18,3775589
18,2430806
18,211759
18,713420
18,-23315668
18,-10994479
18,1587068
18,-46466844
18,-2931872
18,-34702870
18,-18860579
18,-51930152
18,58368
18,-2924366
18,-26719750
18,-19345742
18,7257540
18,-24074894
18,536605
18,1571323
18,-28635437
18,-7407350
18,2672097
18,4363508
18,-23505368
18,-22980447
18,-18165678
18,1889080
18,-14162592
18,-979424
18,-46818
18,1045782
18,-529232
18,-44114022
18,-11724422
18,997537
18,4336102
18,-11671093
18,-19683950
18,1818804
18,111163
18,-53921608
18,5661968
18,-57442
18,-6492007
18,3942046
18,-11216487
18,895151
18,-60083809
18,6568419
18,2677190
18,1849573
18,-34355690
18,-11959364
18,2956011
18,599475
18,2151782
18,3851226
18,6401457
18,-42423153
18,-5302986
18,-12171447
18,-23413616
18,-47762957
18,2245399
18,4030600
18,-11015018
18,33989
18,-16698430
18,-34909540
18,-1207143
18,-19039201
18,326733
18,1270450
19,2015013
19,1743426
19,1061980
19,-48148102
19,-58256348
19,-21598730
19,2555631
19,8169177
19,918717
19,-11301705
19,-5541315
19,1149419
19,51533
19,-36977345
19,2024548
20,2231403
20,-1545003
20,1127616
20,-9234240
20,-10526764
20,2477814
20,3766683
20,-65658319
20,-52815593
20,750686
20,8386040
20,-4474315
20,887981
20,-976289
20,-33717523
20,-23392248
20,-51035829
20,2146419
20,-3034886
20,-47837964
20,-3097173
20,4765006
20,3057175
21,-22072359
21,-4971507
21,-29098485
21,-2568457
21,182817
21,-10832412
21,-37267408
21,40608
21,-28259400
21,2612369
21,-37245096
21,6569333
21,-4263597
21,10281
21,-10033256
21,-230074
21,-3602155
21,31492
21,5669533
21,-9518576
21,-43801867
21,30910
21,-66437622
21,419298
21,-10403546
21,755341
21,-35736083
21,1988144
21,-10769413
21,-62086058
21,3141940
21,-16597820
21,928406
21,-3910726
21,8813442
21,2647675
21,-66434022
21,174808
21,-18973640
21,6174317
21,-34617874
22,-32334577
22,-9160230
22,756234
22,-21574515
22,323707
22,1743485
22,8405667
22,7298391
22,-23127675
22,-8631717
22,-35798859
22,3239722
22,-2475543
22,3927278
22,5662196
22,554685
22,528937
22,-49145787
22,-17654738
22,1839369
22,4929618
22,-6874823
22,-4322290
22,-1273252
22,629515
22,-1488921
22,536846
22,-1006617
22,1599207
22,-22821493
22,-46575508
22,-3406868
22,7276002
22,2644377
22,4478670
22,7073469
22,-35051816
22,-52601710
22,-12851166
22,-6543988
22,680806
22,18629
22,4272350
22,1414716
22,-1641972
22,-1180301
22,-22722506
22,322953
22,-12997183
22,96852
22,-17273128
22,-24676160
22,1942039
22,-71981793
22,827754
22,-3180679
22,-34866339
22,-2121079
22,1245024
22,6925631
22,-69154916
22,3612973
22,1063560
22,177336
22,1355301
22,1335184
22,-45518782
22,-25863221
22,1901412
22,4432876
22,1996383
22,2242704
22,2075904
22,-1254512
23,2009022
23,318562
23,755850
23,-53816245
23,1901831
23,-5698418
23,7995431
23,223224
23,-43908579
23,3610217
23,-17924858
23,3807205
23,-14592701
23,4131173
23,1456929
23,-604596
23,-678922
23,5246649
23,-29283550
23,624471
23,-20475818
23,-8024674
23,-9907916
23,4131644
23,304844
23,-1590472
23,-24762066
23,373630
23,6262
23,390296
23,-24071190
23,-18468314
23,537964
23,1492003
23,11752
23,3438754
23,-21688714
23,-36245970
23,339440
23,407097
23,75838
23,730478
23,-2916347
23,-27636234
23,-28850436
23,898948
23,132691
23,-13684171
23,-1892412
23,-7569462
23,-17344401
23,-1214974
23,5032615
23,5705177
23,5513451
23,1089371
23,6504659
23,4231880
23,-10156705
23,-34496823
23,-238441
23,-48142882
23,-40204062
23,5858402
24,2560313
24,-779465
24,-38357726
24,-33982273
24,2401882
24,622860
24,3078789
24,-2560169
24,3332715
24,4827231
24,-3146936
24,-1692573
24,5322860
24,694171
24,2888677
24,-1496358
24,1043781
24,19279
24,-59305668
24,-54050307
24,-6173510
24,261897
24,-27167745
24,-41416334
24,-43631922
24,1541402
24,4120811
24,1512385
24,-27357382
24,-36917963
24,-2967926
24,8427593
24,-4942102
24,31609
24,2687375
24,3605575
24,-30363401
24,-42141134
24,7013352
24,26507
24,-35677531
24,-12947498
24,-18863531
24,-30645943
24,78083
24,-17258336
24,-662713
24,368446
24,219163
24,-11719688
24,2587
24,-51057135
24,-46002973
25,-19534740
25,109412
25,112270
25,1319912
25,-31143691
25,-36031219
25,128147
25,3568655
25,-57008294
25,4138725
25,167140
25,845154
25,-4910572
25,-27518217
25,-28713652
25,-23817443
25,2731972
25,669526
25,-30192430
25,-14716820
25,949831
25,-19693022
25,2645554
25,-48502915
25,3159159
25,2181608
25,-14569460
25,5273668
25,537403
25,-21315148
25,-13511910
25,859506
25,-6954591
25,-11010252
25,744712
25,-1446766
25,-50725753
25,300603
25,229312
25,-18734824
25,-837831
25,521890
25,5771950
25,2574180
25,-9026574
25,1378301
25,5548355
25,67725
25,-11162153
25,3210782
25,-44721184
25,-8591090
25,-1083663
25,635921
25,533122
25,1130056
25,223565
25,-1094503
25,4766266
26,8047595
26,1098657
26,-20767443
26,325048
26,492210
26,-36509386
26,192527
26,3858900
26,-45247214
26,296715
26,2225165
26,-27264756
26,-51116139
26,192453
26,-62518279
26,5383628
26,5921284
26,1465032
26,50048
26,-17609684
26,7305084
26,1361091
26,2361853
26,-768919
26,-7409386
26,4033317
26,1127952
26,-7722061
26,-2888811
26,3206186
26,1217400
26,-8967128
26,1560349
26,-32104607
26,553525
26,1735561
26,234312
26,-9996452
26,-8308313
26,4962282
26,23133
26,-3133996
26,1856031
26,-4305052
26,28481
26,2401234
26,142336
26,-698459
26,-4407627
26,-4309369
26,825360
27,-4057970
27,266031
27,1822354
27,-11381619
27,-19834439
27,-19835854
27,956548
27,343941
27,-34233689
27,6497214
27,2350642
27,-20504204
27,-3471154
27,-1359724
27,-10126346
27,75119
27,-24089446
27,-75742109
27,1204289
27,-3648595
27,973472
27,-301910
27,665944
28,-2902965
28,-12947295
28,3558133
28,2331925
28,-12116957
28,495687
28,377623
28,2310551
28,-31509969
28,4504596
28,-564866
28,2473510
28,1945642
28,2965115
28,-17665340
28,-35973242
28,-272905
28,1340151
28,-4233470
28,637960
28,-23174432
28,764556
28,-52088089
28,-18406858
28,2378364
28,-46674029
28,-29070715
28,1148250
28,2401349
28,-20239825
28,1579330
28,-3251453
28,-12455472
28,-89665
28,890944
28,31167
28,7461496
28,1412179
28,-32628571
28,1452274
28,3185437
28,-14436151
28,-42206613
28,2591517
28,4882361
28,3348530
28,7745761
28,339635
28,-4493440
28,348484
28,3476790
28,-19733111
28,-3411423
28,1004194
28,-25368845
28,-1756315
28,77001
28,-38446738
28,-10293006
28,-43944857
28,2607653
28,2792162
28,234815
28,-33162496
28,6689315
28,1564049
28,1804414
28,-2924899
28,-17189106
28,-61297232
29,3309039
29,-4359581
29,-2546869
29,-43002843
29,535062
29,5076710
29,4642983
29,-24046089
29,-19328773
29,3715117
29,-29640300
29,1069980
29,3259206
29,165907
29,-26062771
29,-18842881
29,-22668072
29,405441
30,6248570
30,-1466202
30,1331036
30,768371
30,2044115
30,-49141907
30,841725
30,3202310
30,30389
30,-18021477
31,145634
31,-742073
31,-16207710
31,7137480
31,-2437013
31,1822124
31,-36930960
31,-28341725
31,247161
31,-921217
31,2347103
31,-37904196
31,-4453107
31,-14661014
31,4434464
31,4362925
31,3424149
31,-4365727
31,-64148417
31,-17796039
31,-6021356
31,1234771
32,-32065765
32,2185534
32,1538989
32,695331
32,-5196756
32,3604909
32,-54541169
32,-326990
32,-6379091
32,-61506399
32,4242846
32,4206358
32,61856
32,5359786
32,-5204135
32,-3697950
32,-19275882
32,161282
32,-23134643
32,-18824782
32,-1940425
32,3062206
32,-42555977
32,-49416692
32,894704
32,55155
32,-33023256
32,1602756
32,931244
32,1883898
32,-18274823
32,-14219894
32,-22104329
32,484247
32,-822388
32,4563300
32,-2584871
32,1486495
32,-23227123
32,-57853667
32,-20246760
32,654951
32,2382701
32,-10835503
32,-22218852
32,-24112491
32,1195980
32,-42840662
32,622426
32,2108893
32,-11006708
32,-1769115
32,-6838534
32,-18135699
32,-14611684
32,1370577
32,-8440882
33,25501
33,-47441359
33,-7644812
33,-58988
33,2508181
33,114727
33,2098037
33,-16988926
33,-3891498
33,6744944
33,3259046
33,5701154
33,-11790576
33,4486486
33,282633
33,586767
33,217499
33,4781459
33,-1015788
33,354162
33,-26411180
33,4808129
33,82535
33,-19398680
33,-50252758
33,-41047551
33,3187010
33,1853074
34,-6429496
34,5671586
34,224612
34,-12263429
34,-1248802
34,6047290
34,409758
34,-13980563
34,-344686
34,-35710173
34,-3635049
34,-7111982
34,4079667
34,-43735692
34,-8698553
34,-10335912
34,284401
34,1296402
34,-65112978
34,-8819482
34,2092016
34,-18258901
34,354665
34,1053652
34,-7960491
34,-1358231
34,189830
34,-3965621
34,-19698545
34,-1101705
34,94351
34,-772553
34,-20056537
34,-4426910
34,-38342928
34,-9551852
34,-9120934
34,-4614507
34,5825093
34,178740
34,-4904993
34,-24989470
34,4868332
34,32923
34,4858922
34,1264623
34,2515008
34,334658
34,-20308401
35,-340604
35,470681
35,-71657330
35,-17591605
35,-33445613
35,-44108724
35,-26352763
35,2241235
35,661687
35,1286311
35,1365950
35,1924951
35,-24991423
35,-16745186
35,536614
35,2136283
35,-14148032
35,-23363552
35,-65065243
35,-3098521
35,-708835
35,-8860505
35,1460350
35,1956162
35,1455880
35,779319
35,582451
35,-14207107
35,-16848764
35,2528121
35,-54072663
35,4502363
35,4369287
35,1854047
35,-46458362
35,2772189
35,-52070215
35,-3426461
35,111538
35,5853057
35,401857
35,380540
35,-36727759
35,818474
35,-11128515
35,136793
35,4640075
35,2332262
35,-7398778
35,29890
35,-5116783
35,-4780028
35,-10544359
35,4578534
35,311170
35,-25532671
35,4431042
35,-1436558
35,4076586
35,4095111
36,-36909908
36,-23392184
36,356057
36,-52186936
36,-51420943
36,-12896412
36,3794636
37,-10415223
37,-51818950
37,-57762196
37,-14606312
38,-36173072
38,797178
38,-25080040
38,2255632
38,1005029
38,223589
38,288273
38,688885
38,5420655
38,602321
38,-17814812
38,-7985084
38,-43003916
38,1247870
38,-60486444
38,-58124838
38,1892197
38,-31805787
38,-22956392
38,1908422
38,2744012
38,726697
38,-1987185
38,-20419045
38,3402193
38,762959
38,34912
38,4289556
38,360309
38,542039
38,1745345
38,2053509
38,6968952
38,-1962736
38,2227678
38,-7537343
39,-68048321
39,7863088
39,-35241734
39,133942
39,109846
39,-4411873
39,-20397329
39,75650
39,986792
39,-40783082
39,-28509095
39,-54783909
39,2600248
39,5695487
40,-58747406
40,3302121
40,2188355
40,7976
40,4836511
40,2364942
40,-49534241
40,5316948
40,6347978
40,-3420780
40,-36882881
40,-187545
40,-5854962
40,-17828093
40,-25781001
40,860013
40,1054757
40,515458
40,380397
40,-44256161
40,-60681953
40,5921369
40,6997554
40,-18250949
40,1846643
40,-11013075
40,3449926
40,2611591
40,1070167
40,2925162
40,2879924
40,-21982864
40,1660141
40,-6272906
40,356039
40,4196409
40,-46158278
40,275660
40,1714947
40,-4837557
40,1146691
40,-1607043
40,-3879136
40,-32564401
40,-13870285
40,14007
40,3905956
40,1546508
40,353909
40,97128
40,5980472
40,1288225
40,-22514150
40,-3788112
40,4080687
40,100770
40,-36529492
40,3912353
40,1211999
40,1774899
40,-45631790
40,-2079321
40,356
40,3003194
40,1907021
40,-49852285
40,-5389808
40,4604825
41,3563041
41,-24683839
41,6709540
41,506614
41,993624
41,-10210261
41,-11023444
41,-621333
41,559557
41,-9259368
41,3603134
41,-49383519
41,5765580
41,-23965517
41,719213
41,4571192
41,-9454453
41,-14067645
41,3939677
41,-27105968
41,-13017957
41,-469815
41,-25420387
41,724786
41,-17671253
41,-61705694
41,7585474
41,462416
41,7347856
41,1333872
41,1396074
41,4346679
41,-36881109
41,-4972374
41,4483241
41,-25696473
41,-14334767
41,-42691990
41,-7433016
41,1493801
41,1040456
41,2762719
41,-240756
41,-46205636
41,-14269500
41,2516119
41,-3770633
41,2461151
41,-964104
41,-3029659
41,1485481
41,2750133
41,-5824630
41,65235
41,-29263445
41,-17664612
41,-36298868
41,1099636
41,675247
41,-34061558
41,-1851578
41,2025195
41,-19820709
41,6601204
41,-72731515
41,-20334419
41,872257
41,2588531
41,7905274
41,6589017
41,7365875
41,-389203
41,-7662030
41,532252
41,-2218052
42,4596098
42,88785
42,5121710
42,353395
42,5054524
42,5539654
42,3349699
42,5933515
42,855788
42,-33161079
42,-56741814
42,-18275122
42,217718
42,5044612
42,6519750
42,-7490936
42,-2166012
42,547393
42,1182249
42,1080425
42,-8883733
42,-3414584
42,3907576
42,274640
42,6215612
42,-23816030
42,-20198520
42,3788826
42,-31020499
42,-61582450
42,669175
42,475663
42,-42366618
42,-17388890
42,166163
42,-2946599
42,813649
42,-56976624
42,364296
42,1028559
42,-26307039
42,315881
42,-5084746
42,-35756962
42,-27177902
42,-9408322
42,-33568405
42,-33577977
42,-14779648
42,406233
42,-45932461
42,2071366
42,-6870283
42,9225169
42,-16546021
42,4256969
42,1413183
42,172117
42,-53264402
42,-34289354
42,215845
42,3062571
42,-19714009
42,-10631426
42,-17947564
42,1554975
42,445300
42,1268602
42,1141726
42,-7252833
43,-10470182
43,-1668566
43,-46834112
43,1600577
43,1830460
43,-2167018
43,5219650
43,968774
43,2226235
43,827249
43,1991633
43,1448360
43,1404685
43,3736007
43,6603193
43,-538973
43,-3195255
43,-14491236
43,-10268205
43,-61650463
43,2974603
43,1231362
43,5077136
43,269062
43,831111
43,-16330
43,1697307
43,-730574
43,124336
44,1657924
44,1828151
44,1686834
44,2354231
44,-10469072
44,-43192013
45,2677256
45,1426616
45,6048384
45,-12853957
45,2944807
45,8059856
45,6527541
45,-50311939
45,-22357871
45,-17062642
45,-20320612
45,-28040529
45,4609561
45,-4912982
45,288572
45,810277
45,-5076660
45,478326
45,1655520
45,-13775934
45,2354366
45,189964
45,-17135603
45,-14501883
46,1126076
46,2275273
46,-43719
46,-2966320
46,-3372458
46,64308
46,5045374
46,-15326039
46,-66811416
46,-359581
46,1723013
46,4527647
46,-10849414
46,-39986612
46,293651
46,-33653444
46,-56894160
46,2039982
46,4399077
46,-33007709
46,-60479587
46,5260069
46,-1065149
46,-50558502
46,100769
46,179511
46,-9824465
46,-5082121
46,316057
46,3078847
46,-19247810
46,7539327
46,1199607
46,-44644200
46,277422
46,-847133
46,1487263
46,312181
46,-32994249
46,-12327088
46,4117222
46,-510922
46,-64680193
46,6297934
46,502736
46,-1849923
46,7844054
46,-10833
46,1959425
46,1213941
46,7177237
46,2358236
46,-32914987
46,-395381
46,-31315952
46,2046371
46,1073270
46,513184
47,659365
47,2110897
47,-35090926
47,-11945871
47,7564893
47,-24916664
47,941662
47,2354748
47,687904
47,5286903
47,-184055
47,1529622
47,9084705
47,-31679777
47,1691666
47,-24730558
47,202182
47,-54088034
47,-31360287
47,-22433847
47,126051
47,483830
47,-22437345
47,-26036092
47,6025028
47,523419
47,3157537
47,-41752456
47,-34383021
47,2450215
47,6701815
47,3788535
47,84498
48,-17886776
48,-2833146
48,-3214181
48,1087725
48,1222212
48,3577819
48,1264850
48,-20593700
48,2939154
48,-21885083
48,-26632971
48,1961567
48,761202
48,-2196669
48,-11555350
48,-2078512
48,872143
48,-8029419
48,-38497480
48,19126
48,-1379944
48,217463
48,-3479647
48,11875
48,526115
48,1116226
48,6935172
48,-66058270
48,2641947
48,656687
48,3176679
48,2954028
48,-10563741
48,3082350
48,-20078555
48,4938042
48,-51471826
48,-14821587
48,1055180
48,6762042
48,-8944069
48,442662
48,-244837
48,-55341745
49,-4507836
49,-4794369
49,-49615068
49,-31740473
49,-1935114
49,3556130
49,-8147608
49,396134
49,-1208252
49,-5530741
49,3936658
49,582142
49,2758573
49,-2518991
49,-1063627
49,553286
49,131186
49,-3637700
49,-40519432
49,-71622060
49,715093
49,2643583
49,1618240
49,-18158271
49,3963299
49,6144852
49,3422275
49,-19188148
49,-885288
49,-3541956
49,-1860416
49,-214160
49,-6546787
49,-5446005
49,-43186304
49,6516174
49,1165521
49,-32968482
49,2116853
49,691157
49,-61183052
49,363876
49,-40944428
49,849119
49,-63474798
49,4322077
49,2634039
49,-2269003
49,437108
49,2137213
49,-9693467
49,2654429
49,-11070391
49,-26477705
49,-32275423
49,-5729920
49,-151421
49,-6906902
49,6025572
49,6425872
49,-5411773
49,3342789
49,-14624115
49,-32891369
49,4399184
49,-12576180
49,3405
49,3215513
49,-1451145
49,93597
49,2125
49,-21266389
49,-50061941
49,-5418104
49,-8933520
49,-8222163
49,-16215402
49,-3249235
49,-21316679
49,-9805161
49,5371051
49,794870
49,-9442301
49,614116
49,-344143
49,2278559
49,4739397
49,669197
50,5733897
50,-25948130
50,4106462
50,3244345
50,-629785
50,200495
50,-4587025
50,-8487667
50,-40626372
50,-14917970
50,710413
50,-12623017
50,-10026050
50,21990
50,-7582971
50,-34074393
50,-17845948
50,-60604187
50,1064210
50,-172621
50,-58578823
50,1432749
50,2455511
50,3170923
50,-11947989
50,-11145485
50,2786414
50,-2148950
50,1655456
50,5097610
50,-127905
50,1748722
50,5921400
50,2346588
50,-48875189
50,-39291707
50,120650
50,7325685
50,-19496294
50,-18382152
50,-60419615
50,-30816572
50,5979891
50,1208798
50,-21367412
50,-3274270
50,2159596
50,1848155
50,6370271
50,537096
50,678396
50,-14754217
50,-6620636
50,348162
50,2517033
50,4496483
50,-29884703
50,2254212
50,4253414
50,-44026249
50,542150
50,545121
50,1296980
50,-9956890
50,5320880
50,254153
50,-34035625
50,3742304
50,-11037680
50,36614
50,3508523
50,-38084161
50,-17642833
50,1988080
50,-1496574
50,2604122
50,2736061
50,-53671979
50,-16254275
50,-29063359
50,-4376753
50,2969059
50,-21076345
50,-45447515
50,-11073447
50,-10678225
50,-28040379
50,1506529
50,-22839051
50,-21139965
50,-66798051
50,-66103365
50,593184
50,2382762
50,211312
51,3633269
51,2855934
51,-12463418
51,-2387539
51,827252
51,313347
51,552982
51,-27258933
51,5903013
51,3938051
51,-29593819
51,851775
51,-33853
51,2229010
51,1516602
51,2398067
51,8318913
51,946486
51,964409
51,3101971
51,-14184769
51,44671
51,-1978404
51,2452556
51,-423849
51,-3313054
51,-3112827
51,-5773189
51,-52318576
51,2981516
51,-6986669
51,865558
51,-187964
51,948754
51,2295355
51,-44162326
51,-2350657
51,-1305913
51,-39795276
51,711701
51,-7144973
51,-25867202
51,594497
51,-6960639
51,7909330
51,4352411
51,-12288528
51,-6440791
51,289697
51,842677
51,671289
51,3865419
51,-47323024
51,-346313
51,-8822589
51,2051214
51,-39922391
51,6368569
51,-12020751
51,172650
51,-24341214
51,248966
51,1334104
51,-11249005
51,-38699679
51,-8426107
51,-12688726
51,-18495667
51,2807641
51,7862287
51,-40643117
51,-25517105
51,-16410643
51,126468
51,-14412978
51,-19494876
51,3675687
51,-65432465
51,1907027
51,-45940731
51,-63931
51,7129925
51,-51291985
51,4291151
51,-67456502
52,671964
52,-1585475
52,-54466617
52,-4517444
52,3350544
52,-44030800
52,3224824
52,-32324675
52,714838
52,1918552
52,1254474
52,-9061663
52,161656
52,311699
52,-26468191
52,1364073
52,-59305743
52,2827811
52,6233126
52,6001235
52,-17400419
52,1471138
52,-50734368
52,-18209471
52,-22932012
52,8229909
52,7239579
52,-18428211
52,-33017745
52,2706044
52,-28609538
52,-26946592
52,-6181147
52,-8256839
52,4096446
52,1451957
52,4220963
52,-33645735
52,492514
52,915549
52,-23955125
52,-48344691
52,6349510
52,-24166006
52,-49111644
53,-24155718
53,-20461401
53,-7917187
53,-15033940
53,2344517
53,-16806094
53,-402381
53,343843
53,-968237
53,-55911641
53,451120
53,-5240221
53,-27960224
53,-9046969
53,3205300
53,138467
53,4229513
53,5768685
53,2759085
53,-39740009
53,-8300045
53,174884
53,1491673
53,-28145695
53,1697715
53,-13263665
53,-4017804
53,120187
53,401888
53,-24850431
53,-12249565
53,5685
53,-3300711
53,-4614070
53,3304166
53,445708
53,4350157
53,-38872660
53,-26365979
53,-7551231
53,8744280
53,-3799606
53,318851
53,-10631093
54,848527
54,-2339161
54,-15579754
54,3122607
54,7720583
54,-23321783
54,2714649
54,-38376574
54,2421578
54,-23596368
54,1373979
54,-7036836
54,-15794772
54,100587
54,-5881170
55,-38911087
55,4363077
55,3164159
55,6377318
55,6820504
55,-16945046
55,-16926684
55,2840280
55,-1575482
55,87792
55,-31947954
55,408163
55,828699
55,777808
55,650135
55,2171425
55,668896
55,4156460
55,-29249836
56,5274101
56,-19838351
56,-1377439
56,-42699911
56,-6392148
56,-10947277
56,-27269431
56,-52803503
56,418757
56,471540
56,1921041
56,-60922836
56,-12185465
56,-392904
56,1931504
56,2177884
56,-1802987
56,-42920195
56,2261196
56,-1983961
56,-3864406
56,-26334718
56,-62839494
56,2900310
56,962496
56,252385
56,3151957
56,-54627747
56,6179114
56,676869
56,722053
56,-25278068
56,2670484
56,-28364756
56,-14488945
56,-60105198
56,-21847335
56,269181
56,1620534
56,-1858770
56,-3988103
56,-7473344
56,-46715236
56,-2531550
56,2208439
56,673230
56,-4460270
56,-38029261
56,-216697
56,9042760
56,3211
56,2813494
56,-4561720
56,-27601788
56,-70411522
56,4036211
56,491839
56,-12740584
56,-5786799
56,393874
56,-887641
56,481977
56,1889648
56,1653172
56,2433794
56,168890
56,6669281
57,-73046451
57,-7730674
57,-365628
57,1131266
57,2472543
57,66700
57,21227
57,-551473
57,517165
57,1513195
57,1546231
57,-7457383
57,-2845378
57,5773520
57,-46971278
57,-6986906
57,-2026613
57,-21280871
57,3531091
57,5682233
57,1601091
57,-34067140
57,4095796
57,-2372600
57,197015
57,-8404870
57,4940858
57,-18849612
57,-27220268
57,-1050678
57,-826985
57,519434
57,-19413091
58,6609563
58,-45814168
58,-3354724
58,-8016493
58,-44712624
58,-47156582
58,1200298
58,-30144963
58,-3811321
58,106879
58,-11759415
58,-4172475
58,-17152955
58,-2257250
58,-14324421
58,364359
58,1177011
58,3450558
59,-2570364
59,-36353817
59,2625253
59,3185840
59,-44927693
59,4356391
59,3374691
59,-16338621
59,2920544
59,187516
59,-12102387
59,-16204583
59,5476574
59,4511303
59,-31313109
59,421482
59,396849
59,214309
59,734507
59,2888662
59,-19219048
59,-11249176
59,3104051
59,-44425079
59,-9817159
59,-2767997
59,8153698
59,218437
59,1716792
59,-3920367
59,-18436899
59,1850189
59,-5523570
59,-2445860
59,6692245
59,145277
59,-21427337
59,2581268
59,-12087070
59,-12261829
59,6766780
59,-15301428
59,2444983
59,1975627
59,251983
59,-5310290
59,-21503257
59,217824
59,2882605
59,3036683
59,-22181963
59,-23138984
59,1169524
59,-27781413
59,-53959485
59,-20402019
59,-27038655
59,591446
59,-1186628
59,75641
59,2633770
59,-21167793
59,1816443
59,-31791268
59,2059136
59,-1050052
59,-15934105
59,-12732731
59,-63549582
59,-4442701
59,9113216
59,1278993
59,-20995938
59,5402167
59,-7348190
59,351659
59,572998
59,-4865974
59,6468389
59,8579993
59,5525796
59,-31096870
59,-20055984
59,678751
59,-3490048
59,-45652566
59,-9881031
59,-2349170
59,-26489434
59,350136
59,-13140239
59,107723
59,1261363
59,-47890852
59,-25957008
59,1971589
59,294321
60,-12234186
60,282366
60,8142310
60,-3928305
60,131250
60,4634307
60,2367117
60,-31511877
60,8641470
60,2504934
60,-2995956
60,1301819
60,726901
60,-9009285
60,1836898
60,-60024664
60,3922096
60,-8901191
60,38800
60,-7779873
60,-17998588
60,-52839639
60,252436
60,2251334
60,-1860707
60,-8692620
60,-7132843
60,-17303054
60,-6748413
60,-20147249
60,4202898
60,-48046088
60,-2619817
60,-7106659
60,15531
60,-51672378
60,-40742541
60,451078
60,-23016073
60,2964552
60,191635
60,4123224
60,1208732
60,-6671637
60,1496324
60,-41651888
60,-2291185
60,2086290
60,-36647150
60,1309759
60,5920522
60,420220
60,4870128
60,198382
60,-34066379
60,10675
60,-46607705
60,493472
60,-83516
60,-29749771
60,-57799542
60,-1120491
60,1336558
60,-16936418
60,4897941
60,-21883802
60,4734826
60,-43607674
60,-9269032
60,3541550
